uuid,code,column,value_from,value_to,ruleset,message,severity
00008100_000f15f6,APPLIED_REGEX_RULE,art_bot,Ulmus spec.,Ulmus sp.,markers,normalize unknown species abbr.,NA
00008100_000f15f8,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efe61,APPLIED_REGEX_RULE,art_bot,Prunus spec.,Prunus sp.,markers,normalize unknown species abbr.,NA
00008100_000efdff,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000f1a07,APPLIED_REGEX_RULE,art_bot,Juglans spec.,Juglans sp.,markers,normalize unknown species abbr.,NA
00008100_000f1837,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1839,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000f1812,APPLIED_REGEX_RULE,art_bot,Robinia spec.,Robinia sp.,markers,normalize unknown species abbr.,NA
00008100_000f1811,APPLIED_REGEX_RULE,art_bot,Robinia spec.,Robinia sp.,markers,normalize unknown species abbr.,NA
00008100_000f1813,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f18a4,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efed7,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000efd96,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000f1aaf,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f164c,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f173f,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000f171e,APPLIED_REGEX_RULE,art_bot,Populus spec.,Populus sp.,markers,normalize unknown species abbr.,NA
00008100_000f1a9f,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1aa9,APPLIED_REGEX_RULE,art_bot,Fagus spec.,Fagus sp.,markers,normalize unknown species abbr.,NA
00008100_000f1261,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000f17bd,APPLIED_REGEX_RULE,art_bot,Populus spec.,Populus sp.,markers,normalize unknown species abbr.,NA
00008100_000f17d6,APPLIED_REGEX_RULE,art_bot,Robinia spec.,Robinia sp.,markers,normalize unknown species abbr.,NA
00008100_000f107d,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1790,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efed5,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000efe80,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000efe4c,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000efda2,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000f189d,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1658,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f17a7,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000efd9e,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000f10ea,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1a02,APPLIED_REGEX_RULE,art_bot,Robinia spec.,Robinia sp.,markers,normalize unknown species abbr.,NA
00008100_000f12a8,APPLIED_REGEX_RULE,art_bot,Aesculus spec.,Aesculus sp.,markers,normalize unknown species abbr.,NA
00008100_000f17ce,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efc7f,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000eff10,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000f155b,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000ef90a,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1158,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000eec8c,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000effcd,APPLIED_REGEX_RULE,art_bot,Corylus spec.,Corylus sp.,markers,normalize unknown species abbr.,NA
00008100_000f11e5,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000eebf5,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000f1108,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000f1424,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000f136f,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1504,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f11e6,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000eed5b,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000eeca3,APPLIED_REGEX_RULE,art_bot,Robinia spec.,Robinia sp.,markers,normalize unknown species abbr.,NA
00008100_000ef001,APPLIED_REGEX_RULE,art_bot,Tilia spec.,Tilia sp.,markers,normalize unknown species abbr.,NA
00008100_000efaa3,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000ef04d,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000eee94,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000eedda,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000eeddc,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_001c57bc,APPLIED_REGEX_RULE,art_bot,Ulmus spec.,Ulmus sp.,markers,normalize unknown species abbr.,NA
00008100_000f12c8,APPLIED_REGEX_RULE,art_bot,Aesculus spec.,Aesculus sp.,markers,normalize unknown species abbr.,NA
00008100_000eef3e,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000ef797,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000ef7b1,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000ef769,APPLIED_REGEX_RULE,art_bot,Tilia spec.,Tilia sp.,markers,normalize unknown species abbr.,NA
00008100_000ef625,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f10c2,APPLIED_REGEX_RULE,art_bot,Fagus spec.,Fagus sp.,markers,normalize unknown species abbr.,NA
00008100_000efe31,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000ef2c9,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000ef00e,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000ef265,APPLIED_REGEX_RULE,art_bot,Fagus spec.,Fagus sp.,markers,normalize unknown species abbr.,NA
00008100_000ef2b6,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_00213981,APPLIED_REGEX_RULE,art_bot,Prunus spec.,Prunus sp.,markers,normalize unknown species abbr.,NA
00008100_00213994,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_002196d7,APPLIED_REGEX_RULE,art_bot,Platanus spec.,Platanus sp.,markers,normalize unknown species abbr.,NA
00008100_002196d9,APPLIED_REGEX_RULE,art_bot,Fraxinus spec.,Fraxinus sp.,markers,normalize unknown species abbr.,NA
00008100_002196e3,APPLIED_REGEX_RULE,art_bot,Salix spec.,Salix sp.,markers,normalize unknown species abbr.,NA
00008100_0021afc3,APPLIED_REGEX_RULE,art_bot,Tilia spec.,Tilia sp.,markers,normalize unknown species abbr.,NA
00008100_0021afcf,APPLIED_REGEX_RULE,art_bot,Tilia spec.,Tilia sp.,markers,normalize unknown species abbr.,NA
00008100_0021b17d,APPLIED_REGEX_RULE,art_bot,Aesculus spec.,Aesculus sp.,markers,normalize unknown species abbr.,NA
00008100_000f168c,APPLIED_REGEX_RULE,art_bot,Alnus spec.,Alnus sp.,markers,normalize unknown species abbr.,NA
00008100_000f1689,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000ef944,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000eff08,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000ef908,APPLIED_REGEX_RULE,art_bot,Carpinus spec.,Carpinus sp.,markers,normalize unknown species abbr.,NA
00008100_000f1415,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efeff,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000eff02,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000eebd9,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1366,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000eed51,APPLIED_REGEX_RULE,art_bot,Tilia spec.,Tilia sp.,markers,normalize unknown species abbr.,NA
00008100_000ef8a5,APPLIED_REGEX_RULE,art_bot,Robinia spec.,Robinia sp.,markers,normalize unknown species abbr.,NA
00008100_000eec90,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000f138b,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000f15ab,APPLIED_REGEX_RULE,art_bot,Populus spec.,Populus sp.,markers,normalize unknown species abbr.,NA
00008100_000f1447,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1369,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f13a3,APPLIED_REGEX_RULE,art_bot,Prunus spec.,Prunus sp.,markers,normalize unknown species abbr.,NA
00008100_000eeff0,APPLIED_REGEX_RULE,art_bot,Tilia spec.,Tilia sp.,markers,normalize unknown species abbr.,NA
00008100_000efc43,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1451,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efc47,APPLIED_REGEX_RULE,art_bot,Fraxinus spec.,Fraxinus sp.,markers,normalize unknown species abbr.,NA
00008100_000eed58,APPLIED_REGEX_RULE,art_bot,Robinia spec.,Robinia sp.,markers,normalize unknown species abbr.,NA
00008100_000ef8a8,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000eee57,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000efc2f,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efa58,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1452,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f15cf,APPLIED_REGEX_RULE,art_bot,Tilia spec.,Tilia sp.,markers,normalize unknown species abbr.,NA
00008100_000efcb8,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efa66,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_002046cd,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_001c5e3f,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000eee54,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000efc89,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000efc79,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000f15ce,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000eeaf6,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000efa96,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efa97,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efc85,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000f15cc,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f13d4,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f13bb,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efccc,APPLIED_REGEX_RULE,art_bot,Robinia spec.,Robinia sp.,markers,normalize unknown species abbr.,NA
00008100_0020471a,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_00202d47,APPLIED_REGEX_RULE,art_bot,Ulmus spec.,Ulmus sp.,markers,normalize unknown species abbr.,NA
00008100_000f15f7,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000f18a0,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efd8b,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000f164a,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f17a8,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000f1741,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1a08,APPLIED_REGEX_RULE,art_bot,Robinia spec.,Robinia sp.,markers,normalize unknown species abbr.,NA
00008100_000f1677,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000eecc5,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000eec65,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000ef940,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000f1371,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f117e,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000ef90b,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000efefe,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000efeeb,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000effca,APPLIED_REGEX_RULE,art_bot,Fagus spec.,Fagus sp.,markers,normalize unknown species abbr.,NA
00008100_000eff80,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000eff92,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_000eeb6b,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000eebd0,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000f11cf,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000f14f5,APPLIED_REGEX_RULE,art_bot,Robinia spec.,Robinia sp.,markers,normalize unknown species abbr.,NA
00008100_000eebbf,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000eed36,APPLIED_REGEX_RULE,art_bot,Robinia spec.,Robinia sp.,markers,normalize unknown species abbr.,NA
00008100_000f1376,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f1370,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000eedc4,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000efab6,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000eedca,APPLIED_REGEX_RULE,art_bot,Tilia spec.,Tilia sp.,markers,normalize unknown species abbr.,NA
00008100_000eede0,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000ef8a7,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_000efc87,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000eeed8,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_0016ccef,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_0036347d,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_003634b8,APPLIED_REGEX_RULE,art_bot,Thuja spec.,Thuja sp.,markers,normalize unknown species abbr.,NA
00008100_0020d5fb,APPLIED_REGEX_RULE,art_bot,Salix spec.,Salix sp.,markers,normalize unknown species abbr.,NA
00008100_0020dc99,APPLIED_REGEX_RULE,art_bot,Salix spec.,Salix sp.,markers,normalize unknown species abbr.,NA
00008100_0021d96b,APPLIED_REGEX_RULE,art_bot,Prunus spec.,Prunus sp.,markers,normalize unknown species abbr.,NA
00008100_0021d9d0,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_0021d9e0,APPLIED_REGEX_RULE,art_bot,Alnus spec.,Alnus sp.,markers,normalize unknown species abbr.,NA
00008100_0021da28,APPLIED_REGEX_RULE,art_bot,Salix spec.,Salix sp.,markers,normalize unknown species abbr.,NA
00008100_0021da39,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_0021da48,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_0021da57,APPLIED_REGEX_RULE,art_bot,Populus spec.,Populus sp.,markers,normalize unknown species abbr.,NA
00008100_0021da6d,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_0021da89,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_0021da8b,APPLIED_REGEX_RULE,art_bot,Alnus spec.,Alnus sp.,markers,normalize unknown species abbr.,NA
00008100_0020d3b0,APPLIED_REGEX_RULE,art_bot,Salix spec.,Salix sp.,markers,normalize unknown species abbr.,NA
00008100_000efa76,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000f15e9,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_000eee00,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000ef07a,APPLIED_REGEX_RULE,art_bot,Taxus spec.,Taxus sp.,markers,normalize unknown species abbr.,NA
00008100_000eef9b,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_000efcce,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_0020e2c4,APPLIED_REGEX_RULE,art_bot,Tilia spec.,Tilia sp.,markers,normalize unknown species abbr.,NA
00008100_0020d58a,APPLIED_REGEX_RULE,art_bot,Crataegus spec.,Crataegus sp.,markers,normalize unknown species abbr.,NA
00008100_0021d8ff,APPLIED_REGEX_RULE,art_bot,Platanus spec.,Platanus sp.,markers,normalize unknown species abbr.,NA
00008100_0021d942,APPLIED_REGEX_RULE,art_bot,Betula spec.,Betula sp.,markers,normalize unknown species abbr.,NA
00008100_0021d9d4,APPLIED_REGEX_RULE,art_bot,Alnus spec.,Alnus sp.,markers,normalize unknown species abbr.,NA
00008100_0021da3d,APPLIED_REGEX_RULE,art_bot,Pterocarya spec.,Pterocarya sp.,markers,normalize unknown species abbr.,NA
00008100_0021da65,APPLIED_REGEX_RULE,art_bot,Alnus spec.,Alnus sp.,markers,normalize unknown species abbr.,NA
00008100_0021da82,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_0021da8c,APPLIED_REGEX_RULE,art_bot,Alnus spec.,Alnus sp.,markers,normalize unknown species abbr.,NA
00008100_0021dab4,APPLIED_REGEX_RULE,art_bot,Larix spec.,Larix sp.,markers,normalize unknown species abbr.,NA
00008100_0021dab7,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_0021dabd,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_0021dac3,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_0020df9d,APPLIED_REGEX_RULE,art_bot,Ulmus spec.,Ulmus sp.,markers,normalize unknown species abbr.,NA
00008100_0020e3c9,APPLIED_REGEX_RULE,art_bot,Ulmus spec.,Ulmus sp.,markers,normalize unknown species abbr.,NA
00008100_0024052e,APPLIED_REGEX_RULE,art_bot,Platanus spec.,Platanus sp.,markers,normalize unknown species abbr.,NA
00008100_00240556,APPLIED_REGEX_RULE,art_bot,Pinus spec.,Pinus sp.,markers,normalize unknown species abbr.,NA
00008100_0024055c,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_00240634,APPLIED_REGEX_RULE,art_bot,Ulmus spec.,Ulmus sp.,markers,normalize unknown species abbr.,NA
00008100_002406f1,APPLIED_REGEX_RULE,art_bot,Tilia spec.,Tilia sp.,markers,normalize unknown species abbr.,NA
00008100_00240708,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_00240756,APPLIED_REGEX_RULE,art_bot,Prunus spec.,Prunus sp.,markers,normalize unknown species abbr.,NA
00008100_0030a81f,APPLIED_REGEX_RULE,art_bot,Salix spec.,Salix sp.,markers,normalize unknown species abbr.,NA
00008100_0030a81e,APPLIED_REGEX_RULE,art_bot,Salix spec.,Salix sp.,markers,normalize unknown species abbr.,NA
00008100_0030a824,APPLIED_REGEX_RULE,art_bot,Salix spec.,Salix sp.,markers,normalize unknown species abbr.,NA
00008100_0030aa3a,APPLIED_REGEX_RULE,art_bot,Ulmus spec.,Ulmus sp.,markers,normalize unknown species abbr.,NA
00008100_0020d558,APPLIED_REGEX_RULE,art_bot,Crataegus spec.,Crataegus sp.,markers,normalize unknown species abbr.,NA
00008100_0021d9d5,APPLIED_REGEX_RULE,art_bot,Alnus spec.,Alnus sp.,markers,normalize unknown species abbr.,NA
00008100_0021d9fc,APPLIED_REGEX_RULE,art_bot,Prunus spec.,Prunus sp.,markers,normalize unknown species abbr.,NA
00008100_0021da19,APPLIED_REGEX_RULE,art_bot,Salix spec.,Salix sp.,markers,normalize unknown species abbr.,NA
00008100_0021da3b,APPLIED_REGEX_RULE,art_bot,Prunus spec.,Prunus sp.,markers,normalize unknown species abbr.,NA
00008100_0021da5f,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_0021da9c,APPLIED_REGEX_RULE,art_bot,Quercus spec.,Quercus sp.,markers,normalize unknown species abbr.,NA
00008100_0021daa8,APPLIED_REGEX_RULE,art_bot,Alnus spec.,Alnus sp.,markers,normalize unknown species abbr.,NA
00008100_0021dac9,APPLIED_REGEX_RULE,art_bot,Alnus spec.,Alnus sp.,markers,normalize unknown species abbr.,NA
00008100_0020e3f5,APPLIED_REGEX_RULE,art_bot,Alnus spec.,Alnus sp.,markers,normalize unknown species abbr.,NA
00008100_00240540,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_00240551,APPLIED_REGEX_RULE,art_bot,Tilia spec.,Tilia sp.,markers,normalize unknown species abbr.,NA
00008100_00240555,APPLIED_REGEX_RULE,art_bot,Acer spec.,Acer sp.,markers,normalize unknown species abbr.,NA
00008100_002405f7,APPLIED_REGEX_RULE,art_bot,Tilia spec.,Tilia sp.,markers,normalize unknown species abbr.,NA
